id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1217456466031980544	1217456466031980544	2020-01-15 17:40:15 MSK	2020-01-15	17:40:15	+0300	47378354	kevlinhenney	Kevlin Henney		On the origin of 'Technical Debt'. Always good to go back to source. Just shared the original @WardCunningham piece with a group. Short, sweet and always worth a reread and repost:  https://t.co/l3JAXsxJQQ	en	[{'screen_name': 'wardcunningham', 'name': 'ward cunningham', 'id': '12381352'}]	['http://c2.com/doc/oopsla92.html']	[]	3	25	43	[]	[]	https://twitter.com/KevlinHenney/status/1217456466031980544	False		0								[]				
1217444159113584640	1217085886745206784	2020-01-15 16:51:21 MSK	2020-01-15	16:51:21	+0300	47378354	kevlinhenney	Kevlin Henney		@RUAmentalist It's an obvious functional, data-flow, OO, etc. idea. It's also both overlooked and resisted, hence my tweet.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217444159113584640	False		0								[{'screen_name': 'RUAmentalist', 'name': 'Richard Johnson', 'id': '190963040'}]				
1217440867570634752	1217085886745206784	2020-01-15 16:38:16 MSK	2020-01-15	16:38:16	+0300	47378354	kevlinhenney	Kevlin Henney		@robertfriberg @robsmallshire @russel_winder @simonbrown 🛑	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217440867570634752	False		0								[{'screen_name': 'robertfriberg', 'name': 'Mr. Wilford', 'id': '28348118'}, {'screen_name': 'robsmallshire', 'name': 'Robert Smallshire', 'id': '52413000'}, {'screen_name': 'russel_winder', 'name': 'Russel Winder', 'id': '238541848'}, {'screen_name': 'simonbrown', 'name': 'Simon Brown', 'id': '1258081'}]				
1217433174344634368	1217085886745206784	2020-01-15 16:07:42 MSK	2020-01-15	16:07:42	+0300	47378354	kevlinhenney	Kevlin Henney		@robsmallshire @russel_winder @simonbrown Stop now. You will not find joy if you travel further down this path ✋	en	[]	[]	[]	1	0	3	[]	[]	https://twitter.com/KevlinHenney/status/1217433174344634368	False		0								[{'screen_name': 'robsmallshire', 'name': 'Robert Smallshire', 'id': '52413000'}, {'screen_name': 'russel_winder', 'name': 'Russel Winder', 'id': '238541848'}, {'screen_name': 'simonbrown', 'name': 'Simon Brown', 'id': '1258081'}]				
1217420635405680640	1217385673549864961	2020-01-15 15:17:52 MSK	2020-01-15	15:17:52	+0300	47378354	kevlinhenney	Kevlin Henney		@KAllerslev @basic70 I like that phrasing of it 👍	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217420635405680640	False		0								[{'screen_name': 'KAllerslev', 'name': 'Kasper Brohus Allerslev', 'id': '1163725370849419266'}, {'screen_name': 'basic70', 'name': 'Daniel Brahneborg', 'id': '17005123'}]				
1217411963258576897	1217085886745206784	2020-01-15 14:43:25 MSK	2020-01-15	14:43:25	+0300	47378354	kevlinhenney	Kevlin Henney		@robsmallshire @simonbrown It says that you can modify the results.  (To be precise, it says: maybe you can, maybe you can't, are you feeling lucky, punk?)	en	[]	[]	[]	1	0	2	[]	[]	https://twitter.com/KevlinHenney/status/1217411963258576897	False		0								[{'screen_name': 'robsmallshire', 'name': 'Robert Smallshire', 'id': '52413000'}, {'screen_name': 'simonbrown', 'name': 'Simon Brown', 'id': '1258081'}]				
1217410966348075009	1217085886745206784	2020-01-15 14:39:27 MSK	2020-01-15	14:39:27	+0300	47378354	kevlinhenney	Kevlin Henney		@robertfriberg Not necessarily. The applicability of this depends on the language and the kinds of collections and elements. But even then, it can still be a smell.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217410966348075009	False		0								[{'screen_name': 'robertfriberg', 'name': 'Mr. Wilford', 'id': '28348118'}]				
1217410278914129925	1217354609561427968	2020-01-15 14:36:43 MSK	2020-01-15	14:36:43	+0300	47378354	kevlinhenney	Kevlin Henney		@markdalgarno Yes, there is a tension there. On that is resolved favourably in some cases, but can be a blindspot in others.	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217410278914129925	False		0								[{'screen_name': 'markdalgarno', 'name': 'Mark Dalgarno', 'id': '17285251'}]				
1217386770913996800	1217085886745206784	2020-01-15 13:03:18 MSK	2020-01-15	13:03:18	+0300	47378354	kevlinhenney	Kevlin Henney		"@simonbrown In theory, yes. In practice, however, List&lt;Thing&gt; normally means ""We couldn't be arsed to think about what and how we are returning the result"" ;-)  Set says something; List says much, much less and is not clearly superior to iterators, streams, etc."	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217386770913996800	False		0								[{'screen_name': 'simonbrown', 'name': 'Simon Brown', 'id': '1258081'}]				
1217386364238516230	1217085886745206784	2020-01-15 13:01:41 MSK	2020-01-15	13:01:41	+0300	47378354	kevlinhenney	Kevlin Henney		@simonbrown Indeed. My default preference is for a means of accessing over an actual representation. That additional commitment may be appropriate, and I wouldn't exclude it, but I would tend to err on the side of non-collection access by returning a stream, an iterator or using visitation.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217386364238516230	False		0								[{'screen_name': 'simonbrown', 'name': 'Simon Brown', 'id': '1258081'}]				
1217383039610826752	1217085886745206784	2020-01-15 12:48:29 MSK	2020-01-15	12:48:29	+0300	47378354	kevlinhenney	Kevlin Henney		@simonbrown That's three quite different examples you've included, not all created equal. IEnumerable (and, by implication, IEnumeration) is my preferred approach, and is an alternative to returning any kind of collection. E.g., I would use IEnumerable in preference to Set&lt;&gt;.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217383039610826752	False		0								[{'screen_name': 'simonbrown', 'name': 'Simon Brown', 'id': '1258081'}]				
1217378482327642112	1217085886745206784	2020-01-15 12:30:22 MSK	2020-01-15	12:30:22	+0300	47378354	kevlinhenney	Kevlin Henney		@westghost 👍	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217378482327642112	False		0								[{'screen_name': 'westghost', 'name': 'Rob Westgeest', 'id': '18762323'}]				
1217376444218781696	1217085886745206784	2020-01-15 12:22:16 MSK	2020-01-15	12:22:16	+0300	47378354	kevlinhenney	Kevlin Henney		@westghost Genius! If you need a second workshop leader, I'm happy to volunteer 😁	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217376444218781696	False		0								[{'screen_name': 'westghost', 'name': 'Rob Westgeest', 'id': '18762323'}]				
1217376227712995328	1217354609561427968	2020-01-15 12:21:25 MSK	2020-01-15	12:21:25	+0300	47378354	kevlinhenney	Kevlin Henney		@markdalgarno In theory, yes. In practice, I feel that contractual and organisational politics can end up distorting things, such as adding more people to call centres when the root cause is in the software. It's like getting better at bug fixing instead of reducing defects in deployment.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217376227712995328	False		0								[{'screen_name': 'markdalgarno', 'name': 'Mark Dalgarno', 'id': '17285251'}]				
1217357491455119361	1217354609561427968	2020-01-15 11:06:58 MSK	2020-01-15	11:06:58	+0300	47378354	kevlinhenney	Kevlin Henney		@arne_mertz ^Attempting^ to solve the wrong problem... ;-)	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217357491455119361	False		0								[{'screen_name': 'arne_mertz', 'name': 'Arne Mertz 🏠', 'id': '415384395'}]				
1217357359250595840	1217354609561427968	2020-01-15 11:06:26 MSK	2020-01-15	11:06:26	+0300	47378354	kevlinhenney	Kevlin Henney		@markdalgarno Discuss	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217357359250595840	False		0								[{'screen_name': 'markdalgarno', 'name': 'Mark Dalgarno', 'id': '17285251'}]				
1217357265491185664	1217354609561427968	2020-01-15 11:06:04 MSK	2020-01-15	11:06:04	+0300	47378354	kevlinhenney	Kevlin Henney		@idomdavis Advanced Passenger Information... but I like your version better ;-)	en	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/KevlinHenney/status/1217357265491185664	False		0								[{'screen_name': 'idomdavis', 'name': 'I, Dom Davis', 'id': '137271690'}]				
1217354609561427968	1217354609561427968	2020-01-15 10:55:30 MSK	2020-01-15	10:55:30	+0300	47378354	kevlinhenney	Kevlin Henney		Solving the wrong problem: customer support compensating for product design issues.	en	[]	[]	[]	4	3	9	[]	[]	https://twitter.com/KevlinHenney/status/1217354609561427968	False	https://twitter.com/KLM/status/1217350112000847872	0								[]				
1217347059227004931	1217347059227004931	2020-01-15 10:25:30 MSK	2020-01-15	10:25:30	+0300	47378354	kevlinhenney	Kevlin Henney		The @KLM site is so unjoined up. Once you've entered your nationality, it doesn't default your passport country. You still receive a check-in reminder after you've checked in. Etc.  Not specifically picking on @KLM: these kinds of UX/CX/PO blindspots are present on many sites.	en	[{'screen_name': 'klm', 'name': 'klm', 'id': '56377143'}, {'screen_name': 'klm', 'name': 'klm', 'id': '56377143'}]	[]	[]	2	0	7	[]	[]	https://twitter.com/KevlinHenney/status/1217347059227004931	False		0								[]				
1217323372608212992	1217085886745206784	2020-01-15 08:51:23 MSK	2020-01-15	08:51:23	+0300	47378354	kevlinhenney	Kevlin Henney		@Crell Yes, although something like ProductList sounds suspiciously close to being equivalent.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217323372608212992	False		0								[{'screen_name': 'Crell', 'name': 'Larry Garfield', 'id': '21524871'}]				
1217162376191119361	1217085886745206784	2020-01-14 22:11:38 MSK	2020-01-14	22:11:38	+0300	47378354	kevlinhenney	Kevlin Henney		@SimonSebright 👍	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217162376191119361	False		0								[{'screen_name': 'SimonSebright', 'name': 'Simon Sebright', 'id': '508678159'}]				
1217162310067933186	1217085886745206784	2020-01-14 22:11:23 MSK	2020-01-14	22:11:23	+0300	47378354	kevlinhenney	Kevlin Henney		@whiskeysierra84 @malk_zameth 👍	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217162310067933186	False		0								[{'screen_name': 'whiskeysierra84', 'name': 'Willi Schönborn', 'id': '494361807'}, {'screen_name': 'malk_zameth', 'name': 'Romeu Moura', 'id': '15528065'}]				
1217161856663609346	1217085886745206784	2020-01-14 22:09:35 MSK	2020-01-14	22:09:35	+0300	47378354	kevlinhenney	Kevlin Henney		@whiskeysierra84 @malk_zameth No. You don't see the internal data structure at all. You get the values you want, but without the type noise and mediation of the collective data structure (which may or may not actually exist as a single object).	en	[]	[]	[]	1	0	6	[]	[]	https://twitter.com/KevlinHenney/status/1217161856663609346	False		0								[{'screen_name': 'whiskeysierra84', 'name': 'Willi Schönborn', 'id': '494361807'}, {'screen_name': 'malk_zameth', 'name': 'Romeu Moura', 'id': '15528065'}]				
1217141652248256513	1217085886745206784	2020-01-14 20:49:17 MSK	2020-01-14	20:49:17	+0300	47378354	kevlinhenney	Kevlin Henney		@SimonSebright Those sound like result sets, not fields.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217141652248256513	False		0								[{'screen_name': 'SimonSebright', 'name': 'Simon Sebright', 'id': '508678159'}]				
1217126841644986369	1217089398321315840	2020-01-14 19:50:26 MSK	2020-01-14	19:50:26	+0300	47378354	kevlinhenney	Kevlin Henney		@bitsforthought Indeed. That's why language matters. Do this in Python and you end up with different defaults in your mindset.  However, ultimately, I blame mindset more than language. Culture and awareness are part of the problem.	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217126841644986369	False		0								[{'screen_name': 'bitsforthought', 'name': 'Bruce Johnston', 'id': '2848332084'}]				
1217126028327432193	1217085886745206784	2020-01-14 19:47:12 MSK	2020-01-14	19:47:12	+0300	47378354	kevlinhenney	Kevlin Henney		@malk_zameth One of my favourite approaches, and one with a long history. #EnumerationMethod #Smalltalk	en	[]	[]	[]	1	1	4	['enumerationmethod', 'smalltalk']	[]	https://twitter.com/KevlinHenney/status/1217126028327432193	False		0								[{'screen_name': 'malk_zameth', 'name': 'Romeu Moura', 'id': '15528065'}]				
1217123055362854918	1217085886745206784	2020-01-14 19:35:24 MSK	2020-01-14	19:35:24	+0300	47378354	kevlinhenney	Kevlin Henney		"@SimonSebright If those approaches are simply being used as a workaround for this, I don't consider that a good thing 😕  Asking ""What are the things?"", ""How are they used?"", ""What's the role of the aggregating object?"" can steer you towards a more intentional interface and object structure."	en	[]	[]	[]	2	0	3	[]	[]	https://twitter.com/KevlinHenney/status/1217123055362854918	False		0								[{'screen_name': 'SimonSebright', 'name': 'Simon Sebright', 'id': '508678159'}]				
1217122019671789569	1217085886745206784	2020-01-14 19:31:17 MSK	2020-01-14	19:31:17	+0300	47378354	kevlinhenney	Kevlin Henney		"@emilnbroman It is a related and can be seen in those terms, although I've always been a little cautious that we ended up calling it a ""law"" when it is at best a loose guideline with a lot of opt outs and language-specific considerations."	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217122019671789569	False		0								[{'screen_name': 'emilnbroman', 'name': 'Emil Broman', 'id': '396816073'}]				
1217112874562342921	1217086582873657346	2020-01-14 18:54:56 MSK	2020-01-14	18:54:56	+0300	47378354	kevlinhenney	Kevlin Henney		"@deworde @yonatan_karni @nipafx @vavr_io Not necessarily. That's a definite ""It depends"" 😎"	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217112874562342921	False		0								"[{'screen_name': 'deworde', 'name': 'Thomas ""If in doubt, don\'t go out"" Clarke', 'id': '6922512'}, {'screen_name': 'yonatan_karni', 'name': 'yonatan_karni', 'id': '12045282'}, {'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}, {'screen_name': 'vavr_io', 'name': 'Vavr 👋🏼', 'id': '3001375134'}]"				
1217112741955211265	1217089398321315840	2020-01-14 18:54:25 MSK	2020-01-14	18:54:25	+0300	47378354	kevlinhenney	Kevlin Henney		@bitsforthought OK, so the Hindley–Milner crowd. That makes quite a difference to how you work with types, which partly sidesteps some but not all of the problems of type-level commitment I have in mind.  The dynamic crowd has less attachment to types and is more likely to anchor on lists.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217112741955211265	False		0								[{'screen_name': 'bitsforthought', 'name': 'Bruce Johnston', 'id': '2848332084'}]				
1217111657236791296	1217086582873657346	2020-01-14 18:50:06 MSK	2020-01-14	18:50:06	+0300	47378354	kevlinhenney	Kevlin Henney		@nipafx @deworde @yonatan_karni I enjoyed this piece when it came out.  I have run workshops where the question has come up and we've shown, by development, the limitations. Until immutability is a first class concept (hey, inline classes, over here!), any Java attempt at immutable collections will be limited.	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217111657236791296	False		0								"[{'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}, {'screen_name': 'deworde', 'name': 'Thomas ""If in doubt, don\'t go out"" Clarke', 'id': '6922512'}, {'screen_name': 'yonatan_karni', 'name': 'yonatan_karni', 'id': '12045282'}]"				
1217103327768477697	1217086582873657346	2020-01-14 18:17:00 MSK	2020-01-14	18:17:00	+0300	47378354	kevlinhenney	Kevlin Henney		@nipafx @yonatan_karni Sorry, that's what I meant: a stream instance cannot be revisited, but the stream can be reissued. Same as when solving this using an iterator. Single pass iterators have never been a problem here.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217103327768477697	False		0								[{'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}, {'screen_name': 'yonatan_karni', 'name': 'yonatan_karni', 'id': '12045282'}]				
1217102880680923138	1217089398321315840	2020-01-14 18:15:14 MSK	2020-01-14	18:15:14	+0300	47378354	kevlinhenney	Kevlin Henney		@bitsforthought You will find it's not quite as unified as that in FP. What does and doesn't get passed around idiomatically depends on the language. Which language did you have in mind?	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217102880680923138	False		0								[{'screen_name': 'bitsforthought', 'name': 'Bruce Johnston', 'id': '2848332084'}]				
1217102193549025285	1217086582873657346	2020-01-14 18:12:30 MSK	2020-01-14	18:12:30	+0300	47378354	kevlinhenney	Kevlin Henney		@yonatan_karni @deworde @nipafx @vavr_io They're still collections. You still have coupling. You are still overpublishing. They don't solve the basic encapsulation problem.	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217102193549025285	False		0								"[{'screen_name': 'yonatan_karni', 'name': 'yonatan_karni', 'id': '12045282'}, {'screen_name': 'deworde', 'name': 'Thomas ""If in doubt, don\'t go out"" Clarke', 'id': '6922512'}, {'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}, {'screen_name': 'vavr_io', 'name': 'Vavr 👋🏼', 'id': '3001375134'}]"				
1217101844268429319	1217086582873657346	2020-01-14 18:11:06 MSK	2020-01-14	18:11:06	+0300	47378354	kevlinhenney	Kevlin Henney		@deworde @yonatan_karni @nipafx Do you mean the unmodifiable wrappers? Not a big fan.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1217101844268429319	False		0								"[{'screen_name': 'deworde', 'name': 'Thomas ""If in doubt, don\'t go out"" Clarke', 'id': '6922512'}, {'screen_name': 'yonatan_karni', 'name': 'yonatan_karni', 'id': '12045282'}, {'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}]"				
1217101479720488961	1217086582873657346	2020-01-14 18:09:40 MSK	2020-01-14	18:09:40	+0300	47378354	kevlinhenney	Kevlin Henney		@yonatan_karni @nipafx I am interested to know why consuming once is an issue. Surely you can just revisit the stream to create N aggregations, given that's what you would have been doing with the collection anyway?	en	[]	[]	[]	2	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217101479720488961	False		0								[{'screen_name': 'yonatan_karni', 'name': 'yonatan_karni', 'id': '12045282'}, {'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}]				
1217101192150638592	1217086582873657346	2020-01-14 18:08:31 MSK	2020-01-14	18:08:31	+0300	47378354	kevlinhenney	Kevlin Henney		@yonatan_karni @nipafx Mutability is one assumption that causes problem. Publishing type assumptions is another. In both cases, and even in the remainder, the basic issue is one of overpublishing, i.e., overcommitting in the interface.	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217101192150638592	False		0								[{'screen_name': 'yonatan_karni', 'name': 'yonatan_karni', 'id': '12045282'}, {'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}]				
1217089532946001920	1217089532946001920	2020-01-14 17:22:11 MSK	2020-01-14	17:22:11	+0300	47378354	kevlinhenney	Kevlin Henney		😮	und	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217089532946001920	False	https://twitter.com/idomdavis/status/1217088216244858882	0								[]				
1217089398321315840	1217089398321315840	2020-01-14 17:21:39 MSK	2020-01-14	17:21:39	+0300	47378354	kevlinhenney	Kevlin Henney		And prior to Java 8 my recommendation was to return iterators.  And irrespective of language version, another consideration is whether the access should exist at all: Can the usage be reflected in the interface rather than just passing back raw materials?	en	[]	[]	[]	2	1	6	[]	[]	https://twitter.com/KevlinHenney/status/1217089398321315840	False	https://twitter.com/nipafx/status/1217086582873657346	0								[]				
1217088818156797955	1217086582873657346	2020-01-14 17:19:21 MSK	2020-01-14	17:19:21	+0300	47378354	kevlinhenney	Kevlin Henney		@yonatan_karni @nipafx I would say that (1) Consuming once is feature. (2) Most sensible uses of returned collections result in a single pass. (3) Many of the less sensible ones, especially those that alias and manipulate the collection, deserve not to be written and to be addressed another way.	en	[]	[]	[]	1	0	4	[]	[]	https://twitter.com/KevlinHenney/status/1217088818156797955	False		0								[{'screen_name': 'yonatan_karni', 'name': 'yonatan_karni', 'id': '12045282'}, {'screen_name': 'nipafx', 'name': 'Nicolai Parlog', 'id': '2847809129'}]				
1217085886745206784	1217085886745206784	2020-01-14 17:07:42 MSK	2020-01-14	17:07:42	+0300	47378354	kevlinhenney	Kevlin Henney		Returning collections from fields as method results. That's about as unencapsulated as it gets (sic) while still using the 'private' keyword. Given a choice, don't do this. Consider collection return types a smell.	en	[]	[]	[]	9	13	36	[]	[]	https://twitter.com/KevlinHenney/status/1217085886745206784	False		0								[]				
1217021898661486592	1216802421206323201	2020-01-14 12:53:26 MSK	2020-01-14	12:53:26	+0300	47378354	kevlinhenney	Kevlin Henney		@idomdavis @GailOllis @pjgrenyer #scenic	und	[]	[]	[]	0	0	0	['scenic']	[]	https://twitter.com/KevlinHenney/status/1217021898661486592	False		0								[{'screen_name': 'idomdavis', 'name': 'I, Dom Davis', 'id': '137271690'}, {'screen_name': 'GailOllis', 'name': 'Dr Gail Ollis', 'id': '601890055'}, {'screen_name': 'pjgrenyer', 'name': 'Paul Grenyer', 'id': '30892733'}]				
1217021638253916160	1217004127642963968	2020-01-14 12:52:24 MSK	2020-01-14	12:52:24	+0300	47378354	kevlinhenney	Kevlin Henney		@Scribblingsnook @FirstBSA @matthaig1 The Everyman Cinema experience for bus stops 😁	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217021638253916160	False		0								[{'screen_name': 'Scribblingsnook', 'name': 'Claire Snook', 'id': '19347243'}, {'screen_name': 'FirstBSA', 'name': 'First West of England', 'id': '316413922'}, {'screen_name': 'matthaig1', 'name': 'Matt Haig', 'id': '35270579'}]				
1217004553331257344	1217004127642963968	2020-01-14 11:44:31 MSK	2020-01-14	11:44:31	+0300	47378354	kevlinhenney	Kevlin Henney		@Scribblingsnook @FirstBSA Pretty sure that's not what @matthaig1 meant when he wrote How to Stop Time...	en	[{'screen_name': 'matthaig1', 'name': 'matt haig', 'id': '35270579'}]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1217004553331257344	False		0								[{'screen_name': 'Scribblingsnook', 'name': 'Claire Snook', 'id': '19347243'}, {'screen_name': 'FirstBSA', 'name': 'First West of England', 'id': '316413922'}]				
1216980532736806913	1216802421206323201	2020-01-14 10:09:04 MSK	2020-01-14	10:09:04	+0300	47378354	kevlinhenney	Kevlin Henney		@hanskruse 👍	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1216980532736806913	False		0								[{'screen_name': 'hanskruse', 'name': 'Hans Kruse', 'id': '88940323'}]				
1216954148970811392	1216802421206323201	2020-01-14 08:24:13 MSK	2020-01-14	08:24:13	+0300	47378354	kevlinhenney	Kevlin Henney		@hanskruse I've been switching in more train-based travel. Ferry is not something I've looked at, I suspect because of location.	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1216954148970811392	False		0								[{'screen_name': 'hanskruse', 'name': 'Hans Kruse', 'id': '88940323'}]				
1216835629675433984	1216802421206323201	2020-01-14 00:33:16 MSK	2020-01-14	00:33:16	+0300	47378354	kevlinhenney	Kevlin Henney		@pjgrenyer 👋	und	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1216835629675433984	False		0								[{'screen_name': 'pjgrenyer', 'name': 'Paul Grenyer', 'id': '30892733'}]				
1216826107435069448	1216826107435069448	2020-01-13 23:55:26 MSK	2020-01-13	23:55:26	+0300	47378354	kevlinhenney	Kevlin Henney		Landed, NUE.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1216826107435069448	False		0								[]				
1216802421206323201	1216802421206323201	2020-01-13 22:21:18 MSK	2020-01-13	22:21:18	+0300	47378354	kevlinhenney	Kevlin Henney		Boarding, AMS.	en	[]	[]	[]	3	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1216802421206323201	False		0								[]				
1216792731655327744	1216736439439888384	2020-01-13 21:42:48 MSK	2020-01-13	21:42:48	+0300	47378354	kevlinhenney	Kevlin Henney		@JamieDobson 🧘‍♂📡	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1216792731655327744	False		0								[{'screen_name': 'JamieDobson', 'name': 'Jamie Dobson', 'id': '330317802'}]				
1216741277909299201	1216738133913624577	2020-01-13 18:18:21 MSK	2020-01-13	18:18:21	+0300	47378354	kevlinhenney	Kevlin Henney		@chaosaltar 😁	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1216741277909299201	False		0								[{'screen_name': 'chaosaltar', 'name': 'Ioannis Mavroukakis', 'id': '18764318'}]				
1216736673184260098	1216491729987297280	2020-01-13 18:00:03 MSK	2020-01-13	18:00:03	+0300	47378354	kevlinhenney	Kevlin Henney		@kenkousen @RotherStuebs @97_Things 😄	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1216736673184260098	False		0								[{'screen_name': 'kenkousen', 'name': 'Ken Kousen', 'id': '15783492'}, {'screen_name': 'RotherStuebs', 'name': 'Stefan Rother-Stübs', 'id': '992441972903370752'}, {'screen_name': '97_Things', 'name': '97 Things', 'id': '71751586'}]				
1216736439439888384	1216736439439888384	2020-01-13 17:59:07 MSK	2020-01-13	17:59:07	+0300	47378354	kevlinhenney	Kevlin Henney		Landed, AMS.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1216736439439888384	False		0								[]				
1216717373673222144	1216717373673222144	2020-01-13 16:43:22 MSK	2020-01-13	16:43:22	+0300	47378354	kevlinhenney	Kevlin Henney		Boarding, BRS.	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/KevlinHenney/status/1216717373673222144	False		0								[]				
1216715312164409345	1216491729987297280	2020-01-13 16:35:10 MSK	2020-01-13	16:35:10	+0300	47378354	kevlinhenney	Kevlin Henney		@kenkousen @RotherStuebs @97_Things Why do you think I was so keen on it? 😎	en	[]	[]	[]	1	0	2	[]	[]	https://twitter.com/KevlinHenney/status/1216715312164409345	False		0								[{'screen_name': 'kenkousen', 'name': 'Ken Kousen', 'id': '15783492'}, {'screen_name': 'RotherStuebs', 'name': 'Stefan Rother-Stübs', 'id': '992441972903370752'}, {'screen_name': '97_Things', 'name': '97 Things', 'id': '71751586'}]				
1216708916400349185	1216683036072464385	2020-01-13 16:09:45 MSK	2020-01-13	16:09:45	+0300	47378354	kevlinhenney	Kevlin Henney		@allankellynet 🎄🤮	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1216708916400349185	False		0								[{'screen_name': 'allankellynet', 'name': 'allan kelly', 'id': '28073411'}]				
1216648030537093120	1214356618109845504	2020-01-13 12:07:49 MSK	2020-01-13	12:07:49	+0300	47378354	kevlinhenney	Kevlin Henney		@giuspuot @ericniebler @arne_mertz @incomputable @tvaneerd 👍	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/KevlinHenney/status/1216648030537093120	False		0								[{'screen_name': 'giuspuot', 'name': 'Giuseppe Puoti', 'id': '60575306'}, {'screen_name': 'ericniebler', 'name': 'Eric Niebler #BLM', 'id': '195420581'}, {'screen_name': 'arne_mertz', 'name': 'Arne Mertz 🏠', 'id': '415384395'}, {'screen_name': 'incomputable', 'name': 'Andrei Alexandrescu', 'id': '155425162'}, {'screen_name': 'tvaneerd', 'name': 'Tony Van Eerd', 'id': '778647593287122944'}]				
